0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
09,,,,,,Bhola Zila Total,538678,262272,276406,207925,9154,3198,1164,3356,216057,47793,50031
09,,,,,1,Bhola Zila,487788,238544,249244,189589,7967,2979,1087,3058,195860,42918,44330
09,,,,,2,Bhola Zila,17509,7999,9510,5850,655,82,32,112,6462,1955,2361
09,,,,,3,Bhola Zila,33381,15729,17652,12486,532,137,45,186,13735,2920,3340
09,18,,,,,Bhola Sadar Upazila Total,125761,62554,63207,49771,1860,554,233,525,49408,11704,11706
09,18,,,,1,Bhola Sadar Upazila,111910,56270,55640,45178,1581,496,213,451,43959,10145,9887
09,18,,,,2,Bhola Sadar Upazila,4834,2117,2717,1421,156,23,4,48,1842,625,715
09,18,,,,3,Bhola Sadar Upazila,9017,4167,4850,3172,123,35,16,26,3607,934,1104
,,,,,,Bhola Paurashava,,,,,,,,,,,
09,18,01,,,,Ward No-01 Total,657,266,391,186,44,3,2,6,224,71,121
09,18,01,186,,2,*Bapta (Part),657,266,391,186,44,3,2,6,224,71,121
09,18,02,,,,Ward No-02 Total,385,158,227,72,6,3,1,5,146,78,74
09,18,02,062,,2,*Chhota Algi,236,103,133,62,5,3,1,2,96,36,31
09,18,02,521,,2,*Gazipur Road,79,27,52,8,1,0,0,1,21,18,30
09,18,02,559,,2,*Kalibari (Part),13,3,10,2,0,0,0,1,7,0,3
09,18,02,746,,2,*New Market (Natun Bazar),35,23,12,0,0,0,0,0,9,23,3
09,18,02,808,,2,*Officer Para,22,2,20,0,0,0,0,1,13,1,7
09,18,03,,,,Ward No-03 Total,530,240,290,172,29,5,0,11,172,52,89
09,18,03,559,,2,*Kalibari (Part),185,83,102,53,19,1,0,6,55,23,28
09,18,03,684,,2,*Nabipur,345,157,188,119,10,4,0,5,117,29,61
09,18,04,,,,Ward No-04 Total,1192,591,601,381,15,7,1,13,448,190,137
09,18,04,372,,2,*Madhya Char Noabad,574,254,320,186,8,2,0,7,236,59,76
09,18,04,373,,2,*Uttar Char Noabad (Part),618,337,281,195,7,5,1,6,212,131,61
09,18,05,,,,Ward No-05 Total,491,196,295,135,19,0,0,4,204,57,72
09,18,05,373,,2,*Dakshin Char Noabad,362,156,206,112,11,0,0,4,164,40,31
09,18,05,550,,2,*Kalinath Bazar,129,40,89,23,8,0,0,0,40,17,41
09,18,06,,,,Ward No-06 Total,152,51,101,33,5,0,0,3,63,15,33
09,18,06,373,,2,*Western Para,148,47,101,29,5,0,0,3,63,15,33
09,18,06,473,,2,*Mahazan Patty,4,4,0,4,0,0,0,0,0,0,0
09,18,07,,,,Ward No-07 Total,231,109,122,52,8,0,0,2,73,55,41
09,18,07,435,,2,*Purba Ukil Para,26,6,20,1,0,0,0,1,15,4,5
09,18,07,870,,2,*Paschim Ukil Para (Part),205,103,102,51,8,0,0,1,58,51,36
09,18,08,,,,Ward No-08 Total,577,226,351,169,14,3,0,4,265,50,72
09,18,08,650,,2,*Kathali(P),360,160,200,116,10,3,0,1,147,40,43
09,18,08,870,,2,*Paschim Ukil Para (Part),217,66,151,53,4,0,0,3,118,10,29
09,18,09,,,,Ward No-09 Total,619,280,339,221,16,2,0,0,247,57,76
09,18,09,310,,2,*Char Janglia,619,280,339,221,16,2,0,0,247,57,76
09,18,12,,,,Alinagar Union Total,4365,2060,2305,1541,38,15,6,19,1751,485,510
09,18,12,,,1,Alinagar Union,4144,1968,2176,1465,36,15,6,18,1643,470,491
09,18,12,,,3,Alinagar Union,221,92,129,76,2,0,0,1,108,15,19
09,18,12,382,,1,*Chipali,1038,493,545,398,15,6,2,3,412,86,116
09,18,12,650,,3,*Kanthali (Part),221,92,129,76,2,0,0,1,108,15,19
