0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
38,,,,,,Joypurhat Zila Total,372281,31.3,67.5,0.9,0.3,371080,18.2,70.9,9.7,1.3
38,,,,,1,Joypurhat Zila,312357,30.6,68.2,0.9,0.3,312321,17.5,71.4,9.8,1.3
38,,,,,2,Joypurhat Zila,55139,35.5,63.6,0.7,0.2,53900,22.5,68.0,8.6,0.9
38,,,,,3,Joypurhat Zila,4785,29.2,69.5,0.8,0.5,4859,17.3,70.5,10.6,1.7
38,13,,,,,Akkelpur Upazila Total,54861,31.6,67.3,0.9,0.2,56556,17.4,71.5,10.0,1.0
38,13,,,,1,Akkelpur Upazila,45079,31.3,67.6,0.9,0.2,46670,17.1,71.6,10.2,1.1
38,13,,,,2,Akkelpur Upazila,9782,32.9,66.1,0.8,0.1,9886,19.0,70.8,9.5,0.7
38,13,,,,2,Akkelpur  Paurashava,9782,32.9,66.1,0.8,0.1,9886,19.0,70.8,9.5,0.7
38,13,01,,,,Ward No-01 Total,689,30.3,68.9,0.6,0.1,686,15.2,72.3,12.0,0.6
38,13,01,068,,2,*Amatta,689,30.3,68.9,0.6,0.1,686,15.2,72.3,12.0,0.6
38,13,02,,,,Ward No-02 Total,1517,31.0,67.8,0.9,0.2,1544,17.6,72.5,9.5,0.4
38,13,02,128,,2,*Beharpur-Part,905,32.4,67.1,0.4,0.1,901,16.9,74.1,8.5,0.4
38,13,02,823,,2,*Rajkhanda,410,31.0,66.8,2.0,0.2,426,19.7,69.5,10.8,0.0
38,13,02,969,,2,*Thengapur,202,25.2,73.3,1.0,0.5,217,16.6,71.9,10.6,0.9
38,13,03,,,,Ward No-03 Total,691,31.0,67.9,1.2,0.0,760,19.6,67.1,12.8,0.5
38,13,03,034,,2,*Akkelpur (Part)(Paschim),691,31.0,67.9,1.2,0.0,760,19.6,67.1,12.8,0.5
38,13,04,,,,Ward No-04 Total,1536,34.4,64.9,0.7,0.0,1561,22.9,69.1,7.2,0.8
38,13,04,034,,2,*Akkelpur (Part)(Purba),1536,34.4,64.9,0.7,0.0,1561,22.9,69.1,7.2,0.8
38,13,05,,,,Ward No-05 Total,912,33.3,65.8,0.9,0.0,921,17.8,69.3,12.4,0.5
38,13,05,420,,2,*Hastabasantapur(Part)(Paschim),912,33.3,65.8,0.9,0.0,921,17.8,69.3,12.4,0.5
38,13,06,,,,Ward No-06 Total,1194,35.3,63.1,1.2,0.4,1162,21.1,68.4,9.5,1.0
38,13,06,420,,2,*Hastabasantapur(Part)(Purba),670,37.5,61.2,0.7,0.6,632,20.1,68.0,11.2,0.6
38,13,06,917,,2,*Srikristapur,524,32.4,65.6,1.7,0.2,530,22.3,68.9,7.4,1.5
38,13,07,,,,Ward No-07 Total,1125,32.7,66.5,0.6,0.2,1107,18.2,72.8,8.0,0.9
38,13,07,377,,2,*Gurki,166,31.3,68.1,0.0,0.6,154,17.5,81.2,1.3,0.0
