0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
29,,,,,,Faridpur Zila Total,,567704 260269 307435 212963,,,11525,1712,658,3345,243449,42249,51803
29,,,,,1,Faridpur Zila,,512529 235971 276558 194463,,,9068,1554,592,3072,221955,36882,44943
29,,,,,2,Faridpur Zila,34122,14888,19234,10964,2084,70,40,139,12286,3715,4824
29,,,,,3,Faridpur Zila,21053,9410,11643,7536,373,88,26,134,9208,1652,2036
29,03,,,,,Alfadanga Upazila Total,27923,12369,15554,10317,350,42,15,109,12578,1901,2611
29,03,,,,1,Alfadanga Upazila,26881,11939,14942,9965,308,39,15,106,12113,1829,2506
29,03,,,,3,Alfadanga Upazila,1042,430,612,352,42,3,0,3,465,72,105
29,03,10,,,,Alfadanga Union Total,4182,1875,2307,1589,80,4,3,13,1870,269,354
29,03,10,,,1,Alfadanga Union,3539,1620,1919,1375,53,4,3,10,1576,231,287
29,03,10,,,3,Alfadanga Union,643,255,388,214,27,0,0,3,294,38,67
29,03,10,013,,3,*Alfadanga,643,255,388,214,27,0,0,3,294,38,67
29,03,10,013,01,3,Alfadanga,275,95,180,77,17,0,0,0,129,18,34
29,03,10,013,02,3,Kusumdi,279,117,162,100,9,0,0,0,120,17,33
29,03,10,013,03,3,Bara Kusumdi,89,43,46,37,1,0,0,3,45,3,0
29,03,10,110,,1,*Bejidanga,284,125,159,116,0,1,0,1,141,7,18
29,03,10,124,,1,*Bidya Dhar,214,112,102,105,1,0,0,1,90,6,11
29,03,10,179,,1,*Brahman Jatigram,101,48,53,40,0,0,1,0,41,8,11
29,03,10,373,,1,*Daruna,82,37,45,34,0,0,0,0,38,3,7
29,03,10,456,,1,*Ichhapasha,365,175,190,135,3,0,0,0,160,40,27
29,03,10,456,01,1,Ichhapasa,184,84,100,71,2,0,0,0,76,13,22
29,03,10,456,02,1,Modhunagar,88,43,45,31,1,0,0,0,39,12,5
29,03,10,456,03,1,Char Bakhil,93,48,45,33,0,0,0,0,45,15,0
29,03,10,497,,1,*Jatigram,589,269,320,207,5,1,0,2,252,59,63
29,03,10,621,,1,*Mahisharghop,548,246,302,215,8,0,0,2,259,29,35
29,03,10,621,01,1,Mahisherghop,108,50,58,48,0,0,0,0,53,2,5
29,03,10,621,02,1,Baripara,440,196,244,167,8,0,0,2,206,27,30
29,03,10,663,,1,*Mithapur,668,290,378,242,35,0,0,4,282,44,61
29,03,10,663,01,1,Mithapur,650,285,365,237,35,0,0,4,271,44,59
29,03,10,663,02,1,Gazipur,18,5,13,5,0,0,0,0,11,0,2
29,03,10,718,,1,*Naora Mithapur,135,55,80,54,0,0,0,0,69,1,11
29,03,10,939,,1,*Sukurhata,553,263,290,227,1,2,2,0,244,34,43
29,03,10,939,01,1,Dolirchar,285,136,149,111,1,1,2,0,121,24,25
29,03,10,939,02,1,Sukurhata,228,108,120,99,0,0,0,0,105,9,15
29,03,10,939,03,1,Baisa,40,19,21,17,0,1,0,0,18,1,3
29,03,21,,,,Bana Union Total,4850,2214,2636,1847,53,14,4,23,2150,330,429
29,03,21,031,,1,*Arazi Rudrabana,87,42,45,38,0,0,1,0,36,4,8
29,03,21,052,,1,*Atokbana,62,29,33,26,0,1,0,0,28,2,5
29,03,21,059,,1,*Ausherhat,33,14,19,14,0,0,0,0,11,0,8
29,03,21,142,,1,*Belbana,831,402,429,342,19,5,1,8,355,47,54
29,03,21,295,,1,*Dakshin Sirgram,248,112,136,83,1,0,0,0,125,29,10
29,03,21,361,,1,*Dighalbana,340,167,173,151,0,0,1,2,157,14,15
29,03,21,396,,1,*Garania,591,275,316,208,5,1,0,4,241,62,70
29,03,21,556,,1,*Katurakandi,233,99,134,92,2,0,0,0,111,7,21
29,03,21,591,,1,*Konagram,97,35,62,30,3,0,0,0,51,5,8
29,03,21,761,,1,*Panditerbana,177,81,96,71,1,1,0,0,88,9,7
29,03,21,855,,1,*Rudrabana,797,349,448,284,6,0,0,4,344,61,98
29,03,21,970,,1,*Tona,991,448,543,385,12,6,1,5,450,52,80
29,03,21,970,01,1,Arpara,430,191,239,159,2,4,1,1,204,27,32
29,03,21,970,02,1,Tonarchar,141,65,76,57,0,0,0,0,64,8,12
29,03,21,970,03,1,Tonapara,288,139,149,128,3,2,0,4,138,5,8
29,03,21,970,04,1,Tabni,132,53,79,41,7,0,0,0,44,12,28
29,03,21,984,,1,*Uthali,331,155,176,118,3,0,0,0,134,37,39
29,03,21,994,,1,*Uttar Sirgram,32,6,26,5,1,0,0,0,19,1,6
29,03,31,,,,Buraich Union Total,5899,2622,3277,2220,61,11,4,10,2679,381,533
29,03,31,,,1,Buraich Union,5500,2447,3053,2082,46,8,4,10,2508,347,495
29,03,31,,,3,Buraich Union,399,175,224,138,15,3,0,0,171,34,38
29,03,31,096,,1,*Barankula,847,367,480,304,3,1,1,0,408,62,68
29,03,31,152,,1,*Bil Mandla,69,32,37,29,0,0,0,0,33,3,4
29,03,31,165,,1,*Bil Putia,85,41,44,39,0,0,0,1,42,1,2
29,03,31,193,,3,*Buraich,399,175,224,138,15,3,0,0,171,34,38
29,03,31,193,01,3,Buraich,269,109,160,85,15,3,0,0,116,21,29
29,03,31,193,02,3,Sreerampur,130,66,64,53,0,0,0,0,55,13,9
29,03,31,317,,1,*Char Kholabaria,327,158,169,138,3,0,0,1,153,19,13
29,03,31,317,01,1,Char Kholabaria,154,77,77,72,1,0,0,1,71,4,5
29,03,31,317,02,1,Kholabaria,173,81,92,66,2,0,0,0,82,15,8
29,03,31,331,,1,*Char Makrail,24,8,16,7,0,0,0,0,13,1,3
29,03,31,428,,1,*Helencha,791,373,418,324,12,2,0,1,344,46,62
29,03,31,442,,1,*Hidadanga,278,133,145,110,3,2,0,0,114,21,28
29,03,31,483,,1,*Jangalia,125,63,62,55,2,0,1,0,53,8,6
