0,1,2,3,4,5,6,7,8,9,10,11,12
86,,,,,,Shariatpur Zila Total,1155824,1114301,41330,114,23,56
86,,,,,1,Shariatpur Zila,1024780,993616,31044,47,23,50
86,,,,,2,Shariatpur Zila,115970,107269,8628,67,0,6
86,,,,,3,Shariatpur Zila,15074,13416,1658,0,0,0
86,14,,,,,Bhedarganj Upazila Total,253234,246550,6652,19,0,13
86,14,,,,1,Bhedarganj Upazila,244041,237764,6245,19,0,13
86,14,,,,2,Bhedarganj Upazila,8169,7762,407,0,0,0
86,14,,,,3,Bhedarganj Upazila,1024,1024,0,0,0,0
86,14,,,,,Bhedarganj Paurashava,,,,,,
86,14,01,,,,Ward No-01 Total,542,535,7,0,0,0
86,14,01,863,,2,*Putia (Part),542,535,7,0,0,0
86,14,02,,,,Ward No-02 Total,1060,1002,58,0,0,0
86,14,02,405,,2,*Gaidya (Part),1060,1002,58,0,0,0
86,14,03,,,,Ward No-03 Total,1010,923,87,0,0,0
86,14,03,405,,2,*Gaidya (Part),712,639,73,0,0,0
86,14,03,863,,2,*Putia(Part),298,284,14,0,0,0
86,14,04,,,,Ward No-04 Total,996,991,5,0,0,0
86,14,04,405,,2,*Gaidya (Part),766,761,5,0,0,0
86,14,04,863,,2,*Putia (Part),230,230,0,0,0,0
86,14,05,,,,Ward No-05 Total,851,757,94,0,0,0
86,14,05,405,,2,*Gaidya (Part),851,757,94,0,0,0
86,14,06,,,,Ward No-06 Total,661,656,5,0,0,0
86,14,06,405,,2,*Gaidya (Part),661,656,5,0,0,0
86,14,07,,,,Ward No-07 Total,1219,1108,111,0,0,0
86,14,07,405,,2,*Gaidya (Part),1219,1108,111,0,0,0
86,14,08,,,,Ward No-08 Total,1137,1121,16,0,0,0
86,14,08,405,,2,*Gaidya (Part),1137,1121,16,0,0,0
86,14,09,,,,Ward No-09 Total,693,669,24,0,0,0
86,14,09,951,,2,*Shingjala,80,78,2,0,0,0
86,14,09,962,,2,*Surja Dighal,613,591,22,0,0,0
86,14,12,,,,Arshi Nagar Union Total,16826,16819,7,0,0,0
86,14,12,229,,1,*Char Mahish Khali,8197,8197,0,0,0,0
86,14,12,229,01,1,Maijher Char,294,294,0,0,0,0
86,14,12,229,02,1,Sadarali Amin Khandi,207,207,0,0,0,0
86,14,12,229,03,1,Abdul Aziz Bala Kandi,487,487,0,0,0,0
86,14,12,229,04,1,Joynal Balb Kandi,245,245,0,0,0,0
86,14,12,229,05,1,Abdul Jabbar Kandi,176,176,0,0,0,0
86,14,12,229,06,1,Yusuf Matber Kandi,159,159,0,0,0,0
86,14,12,229,07,1,Nur Mohammad Halder Kandi,233,233,0,0,0,0
86,14,12,229,08,1,Kashem Sarker Kandi,143,143,0,0,0,0
86,14,12,229,09,1,Abdur Razzak Balar Kandi,450,450,0,0,0,0
86,14,12,229,10,1,Gani Munshir Kandi,549,549,0,0,0,0
86,14,12,229,11,1,Abdus Salamat Kandi,200,200,0,0,0,0
86,14,12,229,12,1,Dhali Kandi (Chan Miah),715,715,0,0,0,0
86,14,12,229,13,1,Wahab Balar Kandi,57,57,0,0,0,0
86,14,12,229,14,1,Gafur Mridher Kandi,735,735,0,0,0,0
86,14,12,229,15,1,Subed Balar Kandi,351,351,0,0,0,0
86,14,12,229,16,1,Aziz Daroger Kandi,256,256,0,0,0,0
86,14,12,229,17,1,Balal Hossain Balar Kandi,143,143,0,0,0,0
86,14,12,229,18,1,Yunus Ali Sarder Kandi,138,138,0,0,0,0
86,14,12,229,19,1,Hazrat Ali Munshir Kandi,111,111,0,0,0,0
86,14,12,229,20,1,Suab Ali Sarder Kandi,220,220,0,0,0,0
86,14,12,229,21,1,Wahab Sarder Kandi,136,136,0,0,0,0
86,14,12,229,22,1,Mirchand Sikder Kandi,306,306,0,0,0,0
86,14,12,229,23,1,Nur Mohammad Master Kandi,299,299,0,0,0,0
86,14,12,229,24,1,Afajoddin Howladar Kandi,467,467,0,0,0,0
86,14,12,229,25,1,Mizan Howlader Kandi,64,64,0,0,0,0
86,14,12,229,26,1,Kalu Baler Kandi,262,262,0,0,0,0
86,14,12,229,27,1,Montaj Uddin Sarder Kandi,656,656,0,0,0,0
86,14,12,229,28,1,Gafur Molla Kandi,138,138,0,0,0,0
86,14,12,260,,1,*Char Phylis,8629,8622,7,0,0,0
86,14,12,260,01,1,Abdul Khair Halder Kandi,839,839,0,0,0,0
86,14,12,260,02,1,Yakub Balar Kandi,149,149,0,0,0,0
86,14,12,260,03,1,Bukal Kandi,226,226,0,0,0,0
86,14,12,260,04,1,Joynal Matbar Kandi,51,51,0,0,0,0
86,14,12,260,05,1,Kachiruddin Bepary Kandi,316,316,0,0,0,0
86,14,12,260,06,1,Sikdar Kandi,224,219,5,0,0,0
86,14,12,260,07,1,Abdul Latif Maji Kandi,99,99,0,0,0,0
86,14,12,260,08,1,Sona Mollar Kandi,121,121,0,0,0,0
86,14,12,260,09,1,Khaler Gajir Kandi,208,208,0,0,0,0
86,14,12,260,10,1,Ismahil Hawladar Kandi,50,50,0,0,0,0
86,14,12,260,11,1,Kala Chand Sarder Kandi,187,187,0,0,0,0
86,14,12,260,12,1,Nayan Sarder Kandi,151,151,0,0,0,0
86,14,12,260,13,1,Fazal Balar Kandi,164,164,0,0,0,0
86,14,12,260,14,1,Ahad Ali Matbar Kandi,1069,1069,0,0,0,0
86,14,12,260,15,1,Jafar Ali Sarker Kandi,282,282,0,0,0,0
86,14,12,260,16,1,Fazlul Haque Malat Kandi,406,404,2,0,0,0
