0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
78,,,,,,Patuakhali Zila Total,31594,26850,28815,31788,7445,4557,38363,67608,1461,582,53676,76748
78,,,,,1,Patuakhali Zila,25343,21507,25323,28053,4891,3011,33134,59204,939,382,45688,66422
78,,,,,2,Patuakhali Zila,4257,3680,2069,2281,1885,1197,3294,5035,413,168,5325,6491
78,,,,,3,Patuakhali Zila,1994,1663,1423,1454,669,349,1935,3369,109,32,2663,3835
78,38,,,,,Bauphal Upazila Total,7102,6626,4879,5748,1349,1060,6567,12973,287,118,8797,14585
78,38,,,,1,Bauphal Upazila,6692,6212,4649,5481,1215,956,6146,12211,236,108,8194,13734
78,38,,,,2,Bauphal Upazila,283,314,146,172,114,91,271,495,46,9,423,575
78,38,,,,3,Bauphal Upazila,127,100,84,95,20,13,150,267,5,1,180,276
78,38,,,,2,Bauphal Paurashava,283,314,146,172,114,91,271,495,46,9,423,575
78,38,01,,,,Ward No-01 Total,12,7,10,19,1,2,8,19,0,1,29,41
78,38,01,201,,2,*Bil Bilas (Part),12,7,10,19,1,2,8,19,0,1,29,41
78,38,02,,,,Ward No-02 Total,19,27,13,15,8,9,28,34,4,0,43,32
78,38,02,166,,2,*Bauphal (Part),4,8,7,7,3,2,18,18,4,0,24,13
78,38,02,229,,2,*Chandapara (Part),15,19,6,8,5,7,10,16,0,0,19,19
78,38,03,,,,Ward No-03 Total,41,50,19,28,15,17,47,89,2,2,70,97
78,38,03,166,,2,*Bauphal (Part),41,50,19,28,15,17,47,89,2,2,70,97
78,38,04,,,,Ward No-04 Total,48,50,11,15,21,9,35,77,8,1,54,74
78,38,04,166,,2,*Bauphal (Part),48,50,11,15,21,9,35,77,8,1,54,74
78,38,05,,,,Ward No-05 Total,20,22,8,16,10,7,30,38,0,0,30,48
78,38,05,166,,2,*Bauphal (Part),20,22,8,16,10,7,30,38,0,0,30,48
78,38,06,,,,Ward No-06 Total,20,19,14,13,7,0,20,26,1,0,26,36
78,38,06,445,,2,*Daspara (Part),20,19,14,13,7,0,20,26,1,0,26,36
78,38,07,,,,Ward No-07 Total,62,76,36,28,27,19,36,87,13,1,70,115
78,38,07,445,,2,*Daspara (Part),62,76,36,28,27,19,36,87,13,1,70,115
78,38,08,,,,Ward No-08 Total,29,36,7,8,9,8,15,36,6,1,24,38
78,38,08,772,,2,*Nazirpur (Part),29,36,7,8,9,8,15,36,6,1,24,38
78,38,09,,,,Ward No-09 Total,32,27,28,30,16,20,52,89,12,3,77,94
