0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
26,,,,,,Dhaka Zila Total,2089797,,991805 1097992,805865,320444,6905,3689,11085,565516,167950,208343
26,,,,,1,Dhaka Zila,631040,290245,340795,237698,56901,2030,1025,4491,225209,46026,57660
26,,,,,2,Dhaka Zila,1124253,536619,587634,433931,218404,3816,2137,5514,250806,93358,116287
26,,,,,3,Dhaka Zila,334504,164941,169563,134236,45139,1059,527,1080,89501,28566,34396
26,02,,,,,Adabor Thana Total,41014,19608,21406,16468,8424,110,86,176,9016,2854,3880
26,02,,,,2,Adabor Thana,41014,19608,21406,16468,8424,110,86,176,9016,2854,3880
26,02,43,,,,Ward No-43 Total,39460,19128,20332,16125,8050,109,83,151,8488,2743,3711
26,02,43,215,,2,*Adarsha Chaya Nir,34,12,22,8,15,0,0,0,0,4,7
26,02,43,217,,2,*Akkas Nagar,634,358,276,304,141,1,1,0,79,53,55
26,02,43,265,,2,*Baitul Aman(Part-1),3753,1727,2026,1514,878,5,6,34,903,174,239
26,02,43,266,,2,*Baitul Aman(Part-2),617,267,350,220,71,14,14,1,195,32,70
26,02,43,283,,2,*Chanrima Housing,37,18,19,14,6,0,0,0,9,4,4
26,02,43,285,,2,*Chowdhury Gali Lane,58,18,40,9,12,0,0,1,15,8,13
26,02,43,293,,2,*Comfort Housing Society,2592,1305,1287,1165,525,5,7,3,557,132,198
26,02,43,295,,2,*Dhaka Housing Society,481,191,290,146,110,2,2,8,139,35,39
26,02,43,298,,2,*Dhaka Uddhyan,3610,1802,1808,1480,567,14,8,7,849,301,384
26,02,43,314,,2,*Ekota Housing Society,177,91,86,70,32,2,1,0,31,19,22
26,02,43,326,,2,*Golden Street Housing Society,313,141,172,116,65,0,0,4,80,21,27
26,02,43,338,,2,*Holly Lane Housing Society,76,21,55,13,41,0,0,0,6,8,8
26,02,43,347,,2,*Hosnabad State,184,88,96,69,67,0,1,0,8,19,20
26,02,43,353,,2,*Hossain Housing Society,37,4,33,3,2,0,0,0,27,1,4
26,02,43,412,,2,*Janata Housing Society,68,27,41,20,11,0,0,0,22,7,8
26,02,43,436,,2,*Mehedi Bag,1291,630,661,577,373,4,1,9,233,40,54
26,02,43,446,,2,*Mofiz Housing And Balumat,728,368,360,288,123,4,3,2,136,74,98
26,02,43,477,,2,*Mohan Pur,384,196,188,166,55,0,0,1,88,29,45
26,02,43,485,,2,*Monsurabad Housing Society,597,283,314,259,199,1,0,4,78,19,37
26,02,43,511,,2,*Nabinagar Housing,2552,1336,1216,1055,410,4,3,13,570,264,233
26,02,43,513,,2,*Naboudhoy Housing Society,5460,2698,2762,2244,934,19,12,12,1105,423,711
26,02,43,614,,2,*Pisiculture Housing Society,2163,777,1386,616,569,6,3,19,564,136,250
26,02,43,626,,2,*Probal Housing Society,43,12,31,5,20,0,0,0,7,7,4
26,02,43,638,,2,*Prominent Housing Society,64,9,55,2,1,0,0,4,48,3,6
26,02,43,645,,2,*Provati Housing,710,370,340,291,147,0,0,1,132,78,61
26,02,43,646,,2,*Balu Mat Malik Samitee,647,344,303,275,128,7,2,2,127,60,46
26,02,43,647,,2,*Rafique Housing Society,1843,919,924,743,380,3,1,1,367,172,176
26,02,43,713,,2,*Shyamoly Housing Society,3150,1580,1570,1325,568,6,5,5,639,244,358
26,02,43,741,,2,*Sunibir Housing Society,3853,1909,1944,1718,839,10,10,5,901,176,194
26,02,43,811,,2,*Turag Housing,1090,543,547,451,289,0,0,0,74,92,184
26,02,43,898,,2,*Unique Housing Society,29,11,18,9,4,0,0,0,8,2,6
26,02,43,950,,2,*Uttar Adabor,2185,1073,1112,950,468,2,3,15,491,106,150
26,02,46,,,,Ward No-46 (Part) Total,1554,480,1074,343,374,1,3,25,528,111,169
26,02,46,464,,2,*Japan Garden City,408,67,341,16,105,0,1,15,173,36,62
26,02,46,564,,2,*Mohammadi H.Society,1146,413,733,327,269,1,2,10,355,75,107
26,04,,,,,Badda Thana Total,81345,39236,42109,32642,14700,290,151,313,19881,5991,7377
26,04,,,,2,Badda Thana,22691,10726,11965,9028,4579,60,31,105,5331,1533,2024
26,04,,,,3,Badda Thana,58654,28510,30144,23614,10121,230,120,208,14550,4458,5353
26,04,13,,,,Badda Union Total,28445,13884,14561,11596,5182,84,36,88,6899,2116,2444
26,04,13,590,,3,*Badda,24425,11883,12542,9951,4434,66,28,75,5950,1791,2130
26,04,13,590,01,3,Ananda Nagar,2179,1096,1083,964,340,1,0,0,556,131,187
26,04,13,590,02,3,Chaitan Tali,982,480,502,370,118,9,1,3,284,98,99
26,04,13,590,03,3,Dakshin Ananda Nagar,1044,553,491,471,184,10,1,3,249,69,57
