0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
75,,,,,,Noakhali Zila Total,1053242,45.6,53.7,0.6,0.1,1208628,29.6,62.9,7.0,0.4
75,,,,,1,Noakhali Zila,868399,45.3,54.0,0.6,0.1,1017642,29.4,63.1,7.0,0.5
75,,,,,2,Noakhali Zila,139573,48.1,51.3,0.5,0.1,141103,31.1,61.7,6.8,0.4
75,,,,,3,Noakhali Zila,45270,44.0,55.2,0.7,0.1,49883,29.8,62.5,7.3,0.4
75,07,,,,,Begumganj Upazila Total,190957,48.3,51.0,0.6,0.1,220678,30.7,61.2,7.7,0.4
75,07,,,,1,Begumganj Upazila,139951,48.2,51.1,0.6,0.1,170695,30.6,61.4,7.7,0.4
75,07,,,,2,Begumganj Upazila,32651,48.4,51.0,0.5,0.1,29075,31.3,61.4,6.9,0.5
75,07,,,,3,Begumganj Upazila,18355,48.7,50.4,0.8,0.1,20908,31.1,59.9,8.7,0.3
,,,,,,Begumganj Paurashava,,,,,,,,,,
75,07,01,,,,Ward No-01 Total,4083,57.5,42.2,0.2,0.1,2737,32.0,62.3,5.2,0.5
75,07,01,560,,2,*Maddha Nazair Pur (Part-1),891,49.8,49.7,0.4,0.0,881,31.2,61.4,6.6,0.8
75,07,01,643,,2,*Mir Warish Pur,1219,56.6,42.8,0.3,0.2,407,34.2,59.0,5.4,1.5
75,07,01,995,,2,*Uttar Nazirpur,1973,61.4,38.4,0.1,0.2,1449,32.0,63.7,4.2,0.1
75,07,02,,,,Ward No-02 Total,2764,47.8,51.5,0.7,0.1,2829,31.9,59.7,8.0,0.4
75,07,02,354,,2,*Daskhin Nazirpur,2010,49.3,50.0,0.7,0.1,2047,32.2,58.8,8.5,0.4
75,07,02,565,,2,*Maddha Nazirpur (Part-2),754,43.8,55.7,0.5,0.0,782,31.1,61.9,6.6,0.4
75,07,03,,,,Ward No-03 Total,4317,49.1,50.3,0.6,0.0,4081,32.3,59.9,7.4,0.5
75,07,03,125,,2,*Dakshin Alipur,1267,51.0,48.9,0.2,0.0,1204,31.4,62.6,5.6,0.3
