0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
51,,,,,,Lakshmipur Zila Total,593718,43.0,56.3,0.6,0.1,677080,27.2,65.9,6.5,0.4
51,,,,,1,Lakshmipur Zila,495972,42.9,56.4,0.6,0.1,574208,27.1,66.0,6.5,0.4
51,,,,,2,Lakshmipur Zila,69455,44.0,55.3,0.6,0.1,71380,28.0,65.0,6.7,0.3
51,,,,,3,Lakshmipur Zila,28291,43.0,56.4,0.5,0.0,31492,28.3,65.5,5.8,0.4
51,33,,,,,Kamalnagar Upazila Total,75200,42.5,57.0,0.4,0.1,78396,27.3,67.3,4.9,0.4
51,33,,,,1,Kamalnagar Upazila,70794,42.4,57.1,0.4,0.1,73675,27.3,67.4,4.8,0.4
51,33,,,,3,Kamalnagar Upazila,4406,43.3,55.7,0.8,0.1,4721,27.5,65.5,6.4,0.7
51,33,47,,,,Char Falcon Union Total,6461,44.0,55.3,0.6,0.1,6736,29.2,64.6,5.6,0.5
51,33,47,,,1,Char Falcon Union,2055,45.3,54.5,0.1,0.0,2015,33.2,62.6,4.0,0.2
51,33,47,,,3,Char Falcon Union,4406,43.3,55.7,0.8,0.1,4721,27.5,65.5,6.4,0.7
51,33,47,254,,1,*Paschim Char Falcon(Part),491,46.0,53.8,0.0,0.2,514,32.3,61.1,6.2,0.4
51,33,47,832,,1,*Purba Char Falcon (Part),1301,46.0,53.8,0.2,0.0,1266,34.0,62.7,3.0,0.2
51,33,47,845,,3,*Char Falcon (Part),4406,43.3,55.7,0.8,0.1,4721,27.5,65.5,6.4,0.7
51,33,47,879,,1,*Char Matabbar,263,40.3,59.7,0.0,0.0,235,30.6,65.1,4.3,0.0
51,33,63,,,,Char Kadira Union Total,7560,42.0,57.5,0.4,0.1,8160,27.4,66.4,5.3,0.8
51,33,63,185,,1,*Char Basu,1902,40.6,59.1,0.2,0.1,1991,29.2,67.4,3.3,0.1
51,33,63,416,,1,*Char Kadira,1210,45.5,54.2,0.3,0.0,1428,27.5,65.9,5.3,1.3
51,33,63,629,,1,*Dakshin Char Pagla(Part),2195,42.1,57.3,0.5,0.1,2422,26.4,67.1,5.5,1.0
51,33,63,786,,1,*Char Thika,953,42.6,57.0,0.3,0.1,958,27.2,64.0,7.3,1.5
51,33,63,790,,1,*Dakshin Char Kadira,1300,40.5,59.1,0.4,0.1,1361,26.7,66.1,6.4,0.8
51,33,71,,,,Char Kalkini Union Total,10528,42.8,56.7,0.4,0.1,9871,28.6,67.5,3.7,0.3
51,33,71,485,,1,*Char Kalkini (Part),4591,43.7,56.0,0.3,0.1,4080,29.7,67.5,2.6,0.2
51,33,71,647,,1,*Dakshin Char Lawrence(Part),2144,41.2,58.2,0.4,0.1,2176,27.0,69.0,3.7,0.3
51,33,71,694,,1,*Char Samsuddin,2041,43.0,56.3,0.6,0.0,1907,28.5,67.3,3.8,0.4
51,33,71,785,,1,*Uttar Char Kalkini (Part),1752,42.1,57.0,0.7,0.2,1708,28.1,65.3,6.2,0.4
51,33,79,,,,Char Lawrence Union Total,7823,44.0,55.8,0.2,0.1,8517,28.2,68.0,3.5,0.3
51,33,79,555,,1,*Char Lawrence,3927,44.7,55.1,0.2,0.1,4524,28.6,66.7,4.4,0.4
51,33,79,657,,1,*Dakshin Char Martin (Part),491,42.2,57.2,0.4,0.2,494,29.1,67.8,2.6,0.4
51,33,79,797,,1,*Purba Char Martin (Part),1164,46.7,53.0,0.3,0.0,1255,27.8,70.3,1.9,0.0
51,33,79,894,,1,*Uttar Char Lawrence,2241,41.6,58.1,0.2,0.0,2244,27.5,69.3,3.0,0.3
51,33,81,,,,Char Martin Union Total,7729,41.5,58.3,0.2,0.0,8540,24.3,70.7,4.4,0.6
51,33,81,657,,1,*Dakshin Char Martin(Part),1718,41.4,58.4,0.1,0.1,2088,24.3,69.3,5.7,0.8
51,33,81,790,,1,*Madhya Char Martin,2089,43.0,56.8,0.1,0.0,2186,24.3,71.5,3.5,0.7
51,33,81,797,,1,*Purba Char Martin (Part),2232,42.3,57.5,0.2,0.0,2339,25.3,70.4,3.8,0.4
51,33,81,898,,1,*Uttar Char Martin,1690,38.5,60.9,0.5,0.0,1927,23.1,71.7,4.8,0.5
