0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
13,,,,,,Chandpur Zila Total,503851,2.5,8.2,16.1,22.6,20.7,13.8,7.6,8.6,4.8
13,,,,,1,Chandpur Zila,413241,2.4,8.2,15.9,22.2,20.7,14.0,7.8,8.7,4.8
13,,,,,2,Chandpur Zila,84959,2.6,7.9,16.9,24.1,20.7,12.4,6.7,8.5,4.7
13,,,,,3,Chandpur Zila,5651,2.2,9.5,17.1,23.2,21.3,13.3,6.5,6.8,4.6
13 22,,,,,,Chandpur Sadar Upazila Total,97383,2.8,8.3,16.4,23.0,20.9,13.6,7.3,7.8,4.7
13 22,,,,,1,Chandpur Sadar Upazila,62077,2.9,8.6,15.8,22.0,20.8,14.4,7.8,7.7,4.7
13 22,,,,,2,Chandpur Sadar Upazila,32815,2.7,7.8,17.4,24.7,20.9,12.0,6.5,8.0,4.7
13 22,,,,,3,Chandpur Sadar Upazila,2491,2.2,6.7,15.6,23.5,21.6,14.8,7.2,8.4,4.8
,,,,,,Chandpur Paurashava,,,,,,,,,,
13 22 01,,,,,,Ward No-01 Total,1850,3.0,7.8,19.0,25.1,19.8,11.6,6.8,6.9,4.5
13 22 01,,,308,,2,*Dakhin Merkating Road,309,1.9,11.3,15.5,26.9,19.1,10.7,6.5,8.1,4.6
13 22 01,,,315,,2,*Dakhin Ramany Mohan Road,209,1.9,6.7,20.1,26.3,20.1,9.6,4.3,11.0,4.7
13 22 01,,,426,,2,*Chandpur Puran Bazar,244,7.4,10.2,17.2,23.0,20.9,11.1,5.3,4.9,4.3
13 22 01,,,722,,2,*Momefactory,262,1.5,4.6,23.3,28.2,22.1,10.3,3.8,6.1,4.5
13 22 01,,,895,,2,*Rifuji Colony,372,4.3,6.5,17.5,24.7,21.2,12.6,8.1,5.1,4.5
13 22 01,,,990,,2,*Uttar Ramany Mohan Road,244,1.6,5.3,19.3,27.9,18.9,12.7,7.0,7.4,4.7
13 22 01,,,994,,2,*Uttar Merkatig Road,210,1.4,10.5,21.9,17.6,15.2,13.8,12.4,7.1,4.7
13 22 02,,,,,,Ward No-02 Total,2024,2.7,8.3,17.6,23.3,20.3,12.8,5.9,9.1,4.7
13 22 02,,,284,,2,*Madhya Sreeramdi,650,4.0,7.8,18.0,24.0,19.4,13.4,6.2,7.2,4.5
13 22 02,,,300,,2,*Gosh Para (Part),340,2.1,6.8,16.2,24.7,22.6,12.4,5.3,10.0,4.8
13 22 02,,,447,,2,*Paschim Sreeramdi,728,2.3,9.3,19.1,21.6,20.5,12.0,6.3,8.9,4.7
13 22 02,,,621,,2,*Paschim Jafrabad (Paura Part),136,0.7,9.6,11.8,19.9,20.6,19.1,7.4,11.0,5.1
13 22 02,,,897,,2,*Royez Road (Uttar),23,4.3,0.0,8.7,17.4,39.1,4.3,4.3,21.7,5.6
13 22 02,,,941,,2,*Sayal Bari Road (Uttar),147,2.0,8.2,18.4,29.9,15.0,10.9,2.7,12.9,4.7
13 22 03,,,,,,Ward No-03 Total,1805,1.6,6.9,15.6,25.9,22.0,13.4,6.9,7.8,4.8
13 22 03,,,147,,2,*Daspara,457,2.0,9.2,15.1,28.7,21.2,11.8,4.8,7.2,4.6
