0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
33,,,,,,Gazipur Zila Total,809761,11.6,43.2,43.8,1.4,29.4,52.1,16.5,2.0
33,,,,,1,Gazipur Zila,556863,7.2,38.7,52.8,1.4,26.0,51.9,19.4,2.8
33,,,,,2,Gazipur Zila,248296,21.3,53.4,23.7,1.5,36.9,52.8,9.9,0.4
33,,,,,3,Gazipur Zila,4602,21.0,44.2,33.0,1.8,33.4,43.5,22.1,1.0
33,30,,,,,Gazipur Sadar Upazila Total,436377,16.2,57.4,24.9,1.5,37.2,52.7,9.5,0.5
33,30,,,,1,Gazipur Sadar Upazila,269078,10.1,60.2,28.3,1.4,34.5,53.9,10.9,0.7
33,30,,,,2,Gazipur Sadar Upazila,167299,26.1,52.9,19.5,1.5,41.6,50.8,7.4,0.3
33,30,,,,,Gazipur Paurashava,,,,,,,,,
33,30,01,,,,Ward No-01 Total,3493,23.2,45.7,29.6,1.5,45.7,41.0,13.0,0.3
33,30,01,169,,2,*Bhurulia,3493,23.2,45.7,29.6,1.5,45.7,41.0,13.0,0.3
33,30,02,,,,Ward No-02 Total,1366,6.1,30.8,57.1,6.0,15.7,50.6,31.7,2.0
33,30,02,090,,2,*Banua (Part),240,3.3,34.2,61.3,1.3,23.3,51.3,22.9,2.5
33,30,02,248,,2,*Chapulia (Part),596,11.2,33.6,43.8,11.4,25.2,48.2,26.0,0.7
33,30,02,361,,2,*Faokail (Part),96,2.1,32.3,65.6,0.0,1.0,82.3,13.5,3.1
33,30,02,797,,2,*Pajulia,434,1.4,24.9,71.2,2.5,1.8,46.5,48.4,3.2
33,30,03,,,,Ward No-03 Total,10129,22.4,58.0,18.6,1.0,38.3,53.1,8.4,0.2
33,30,03,661,,2,*Mariali,1625,6.4,59.8,31.3,2.5,28.7,66.4,4.6,0.3
33,30,03,797,,2,*Paschim Joydebpur,8359,25.8,57.1,16.4,0.7,40.8,49.7,9.3,0.2
33,30,03,938,,2,*Tek Bhararia,145,6.2,89.7,4.1,0.0,2.1,97.2,0.7,0.0
33,30,04,,,,Ward No-04 Total,8369,47.2,33.5,14.9,4.4,66.4,25.2,8.2,0.2
33,30,04,496,,2,*Purba Joydebpur,8369,47.2,33.5,14.9,4.4,66.4,25.2,8.2,0.2
33,30,05,,,,Ward No-05 Total,3473,11.9,50.3,37.0,0.8,32.3,46.0,21.2,0.5
33,30,05,163,,2,*Bhora,765,8.5,44.3,45.8,1.4,18.3,52.4,28.2,1.0
33,30,05,418,,2,*Harinal,1363,13.7,52.8,33.2,0.4,31.8,52.0,16.1,0.1
33,30,05,621,,2,*Lagalia,508,8.1,55.3,36.2,0.4,35.2,44.1,20.5,0.2
33,30,05,746,,2,*Noagaon,837,14.6,48.6,35.6,1.2,44.1,31.4,23.7,0.8
33,30,06,,,,Ward No-06 Total,1984,6.5,31.5,57.0,5.0,9.4,60.7,27.8,2.1
33,30,06,062,,2,*Bangalgachh,382,6.8,31.2,47.1,14.9,16.0,54.5,28.5,1.0
33,30,06,084,,2,*Baluchakuli,310,5.2,52.6,41.9,0.3,7.1,60.6,29.4,2.9
33,30,06,537,,2,*Kanaia,640,4.7,28.0,64.1,3.3,9.4,77.8,10.9,1.9
33,30,06,768,,2,*Neler Para,652,8.7,25.2,63.0,3.1,6.6,47.7,43.1,2.6
33,30,07,,,,Ward No-07 Total,8268,27.9,53.0,18.0,1.0,52.2,44.8,3.0,0.0
33,30,07,231,,2,*Chandna (Part) Lasmipura,8268,27.9,53.0,18.0,1.0,52.2,44.8,3.0,0.0
33,30,08,,,,Ward No-08 Total,2742,4.3,35.2,55.1,5.4,34.7,39.0,25.9,0.5
33,30,08,005,,2,*Adabay,426,6.6,28.9,62.4,2.1,35.2,31.2,33.3,0.2
33,30,08,209,,2,*Chaitannapur,116,1.7,13.8,69.0,15.5,19.8,10.3,69.0,0.9
33,30,08,277,,2,*Chhota Deora,1113,5.4,30.2,56.4,8.0,35.7,53.9,10.1,0.4
33,30,08,864,,2,*Samantapur,656,1.7,46.8,49.8,1.7,30.0,39.2,30.2,0.6
33,30,08,876,,2,*Sarpara,90,3.3,33.3,61.1,2.2,33.3,20.0,43.3,3.3
33,30,08,932,,2,*Tarat Para,341,3.8,45.2,45.2,5.9,45.2,14.4,40.5,0.0
33,30,09,,,,Ward No-09 Total,3257,2.8,37.9,57.1,2.3,26.8,51.0,20.4,1.8
33,30,09,152,,2,*Bhararul,690,0.7,29.3,69.1,0.9,11.2,41.6,42.5,4.8
33,30,09,299,,2,*Dakshin Khan,478,2.3,48.3,48.7,0.6,1.3,70.1,26.4,2.3
33,30,09,350,,2,*Dhirashram,1655,4.2,37.0,54.9,3.9,46.0,40.7,12.4,0.8
33,30,09,802,,2,*Pakeydasi,92,1.1,5.4,93.5,0.0,1.1,98.9,0.0,0.0
33,30,09,842,,2,*Raha Para,261,0.8,58.2,41.0,0.0,7.7,78.2,14.2,0.0
33,30,09,966,,2,*Teki Para,81,2.5,37.0,60.5,0.0,8.6,86.4,4.9,0.0
33,30,,,,,Tongi Paurashava,,,,,,,,,
33,30,11,,,,Ward No-01 Total,3772,6.0,64.9,26.4,2.6,56.4,29.7,13.5,0.4
33,30,11,026,,2,*Andarul,120,0.8,45.8,53.3,0.0,9.2,67.5,23.3,0.0
33,30,11,086,,2,*Bade Palasona,120,2.5,87.5,10.0,0.0,97.5,1.7,0.8,0.0
33,30,11,157,,2,*Bhadam,862,2.8,85.2,12.1,0.0,82.4,16.8,0.3,0.5
33,30,11,183,,2,*Bakral,235,3.4,45.5,51.1,0.0,47.2,23.0,29.8,0.0
33,30,11,340,,2,*Darail,270,8.9,50.4,18.1,22.6,8.1,62.6,28.9,0.4
33,30,11,471,,2,*Gusulia,159,15.1,56.6,28.3,0.0,20.1,52.2,24.5,3.1
33,30,11,497,,2,*Gutia,372,9.7,28.0,53.0,9.4,14.0,36.3,49.7,0.0
33,30,11,582,,2,*Jamaldia,119,5.0,65.5,29.4,0.0,91.6,7.6,0.0,0.8
33,30,11,602,,2,*Kakil Sataish,1246,6.9,67.3,25.5,0.2,74.5,16.9,8.3,0.2
33,30,11,837,,2,*Rajkur,30,0.0,13.3,86.7,0.0,100.0,0.0,0.0,0.0
33,30,11,992,,2,*Tilargati,239,6.3,82.4,11.3,0.0,2.1,97.5,0.4,0.0
33,30,12,,,,Ward No-02 Total,6173,18.1,66.9,14.4,0.6,32.0,61.0,7.0,0.0
33,30,12,130,,2,*Bara Deora,3146,16.9,68.6,14.0,0.5,32.0,58.1,9.9,0.0
33,30,12,628,,2,*Khortail,888,16.6,66.8,16.7,0.0,45.8,53.7,0.2,0.2
33,30,12,654,,2,*Kathaldia,622,27.3,41.6,28.0,3.1,47.3,36.0,16.7,0.0
33,30,12,785,,2,*Puran Mandaler Tek,403,15.9,64.5,19.6,0.0,44.4,55.6,0.0,0.0
33,30,12,890,,2,*Satish,1114,18.6,77.2,4.1,0.1,8.0,90.7,1.3,0.0
33,30,13,,,,Ward No-03 Total,15691,46.2,44.3,6.5,3.0,59.2,38.2,2.5,0.1
33,30,13,078,,2,*Auch Para (Part-1),15611,46.3,44.5,6.5,2.7,59.3,38.0,2.5,0.1
33,30,13,079,,2,*Auch Para (Part-2),80,21.3,7.5,1.3,70.0,25.0,75.0,0.0,0.0
33,30,14,,,,Ward No-04 Total,4323,11.7,10.2,77.9,0.3,60.8,28.6,10.6,0.0
33,30,14,680,,2,*Machimpur,4323,11.7,10.2,77.9,0.3,60.8,28.6,10.6,0.0
33,30,15,,,,Ward No-05 Total,5475,36.7,35.6,21.4,6.3,38.8,48.4,12.0,0.8
33,30,15,132,,2,*Tongi Bazar,82,17.1,9.8,73.2,0.0,15.9,82.9,1.2,0.0
33,30,15,209,,2,*Tongi Boram,2710,36.5,27.2,27.9,8.4,44.4,32.5,21.5,1.5
33,30,15,794,,2,*Dakshin Arispur (Part),2683,37.6,44.8,13.3,4.3,33.7,63.4,2.8,0.0
33,30,16,,,,Ward No-06 Total,8353,45.7,43.0,10.8,0.6,73.9,24.1,2.0,0.0
33,30,16,794,,2,*Paschim Arispur (Part),8353,45.7,43.0,10.8,0.6,73.9,24.1,2.0,0.0
33,30,17,,,,Ward No-07 Total,13475,16.5,68.5,14.4,0.6,47.0,49.5,3.4,0.2
33,30,17,706,,2,*Mirash Para(Part-1),2058,15.3,75.7,8.5,0.5,23.6,73.0,3.3,0.0
33,30,17,752,,2,*Purba Arispur (Part-1),10945,17.0,66.7,15.7,0.6,51.6,44.8,3.3,0.3
33,30,17,753,,2,*Purba Arispur (Part-2),472,10.0,79.2,10.8,0.0,40.0,54.2,5.7,0.0
33,30,18,,,,Ward No-08 Total,21008,22.5,70.7,6.4,0.4,25.7,69.7,4.5,0.1
33,30,18,095,,2,*Aliar Tek,820,9.3,84.6,6.0,0.1,17.8,79.3,2.8,0.1
