0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
58,,,,,,Maulvibazar Zila Total,699390,45.9,53.0,1.0,0.2,736743,31.9,57.8,9.2,1.1
58,,,,,1,Maulvibazar Zila,618065,45.9,52.9,1.0,0.2,657008,31.8,57.7,9.3,1.1
58,,,,,2,Maulvibazar Zila,57987,46.0,53.3,0.6,0.1,55468,32.9,58.1,8.1,0.9
58,,,,,3,Maulvibazar Zila,23338,45.4,53.9,0.7,0.1,24267,31.6,59.6,8.1,0.7
58,14,,,,,Barlekha Upazila Total,89108,49.0,50.2,0.7,0.1,98900,35.1,55.6,8.1,1.2
58,14,,,,1,Barlekha Upazila,79248,49.2,50.0,0.7,0.1,88615,35.2,55.3,8.2,1.2
58,14,,,,2,Barlekha Upazila,8307,47.5,51.9,0.5,0.1,8559,33.6,58.0,7.4,1.0
58,14,,,,3,Barlekha Upazila,1553,48.2,50.9,0.8,0.1,1726,35.4,55.6,7.9,1.1
58,14,,,,,Barlekha Paurashava,,,,,,,,,,
58,14,01,,,,Ward No-01 Total,931,54.6,44.1,1.1,0.2,1093,39.4,49.3,9.5,1.7
58,14,01,006,,2,*Adityer Mahal (Part),81,60.5,39.5,0.0,0.0,111,39.6,48.6,10.8,0.9
58,14,01,007,,2,*Ayloypur,127,53.5,46.5,0.0,0.0,120,32.5,60.8,6.7,0.0
58,14,01,009,,2,*Gazi Teka,353,53.8,43.3,2.5,0.3,433,42.3,43.0,13.2,1.6
58,14,01,013,,2,*Nazirer Chak,124,59.7,39.5,0.8,0.0,137,37.2,51.1,10.2,1.5
58,14,01,021,,2,*Purush Ramer Chak,152,52.0,48.0,0.0,0.0,149,34.9,63.8,0.0,1.3
58,14,01,855,,2,*Shaithal (Part),94,51.1,47.9,0.0,1.1,143,43.4,42.7,9.1,4.9
58,14,02,,,,Ward No-02 Total,1728,42.6,56.9,0.5,0.0,1600,30.1,64.1,5.0,0.8
58,14,02,006,,2,*Adityer Mahal (Part),266,34.2,65.8,0.0,0.0,262,34.0,63.7,2.3,0.0
58,14,02,107,,2,*Baraigram (Part),213,42.3,57.7,0.0,0.0,188,26.6,67.6,5.9,0.0
58,14,02,402,,2,*Gramtala,242,44.2,55.0,0.8,0.0,214,35.5,56.1,6.5,1.9
58,14,02,443,,2,*Hatband (Part),1007,44.5,54.8,0.7,0.0,936,28.5,65.3,5.2,1.0
58,14,03,,,,Ward No-03 Total,271,45.8,53.9,0.4,0.0,270,33.7,61.1,5.2,0.0
58,14,03,006,,2,*Adityer Mahal (Part),89,50.6,49.4,0.0,0.0,68,38.2,60.3,1.5,0.0
58,14,03,107,,2,*Baraigram (Part),182,43.4,56.0,0.5,0.0,202,32.2,61.4,6.4,0.0
58,14,04,,,,Ward No-04 Total,870,44.8,54.6,0.5,0.1,903,32.3,59.6,6.6,1.4
58,14,04,082,,2,*Bali Char,299,46.8,52.8,0.3,0.0,308,33.4,55.8,8.8,1.9
58,14,04,087,,2,*Bhuladar,87,51.7,47.1,0.0,1.1,102,36.3,51.0,8.8,3.9
58,14,04,107,,2,*Baraigram (Part),251,41.8,57.0,1.2,0.0,268,31.3,60.8,7.5,0.4
58,14,04,931,,2,*Teligul (Part),233,42.9,57.1,0.0,0.0,225,30.2,67.1,1.8,0.9
58,14,05,,,,Ward No-05 Total,630,50.6,49.0,0.3,0.0,734,35.7,52.9,9.9,1.5
58,14,05,019,,2,*Ajmir (Part),242,51.7,47.5,0.8,0.0,312,35.3,50.6,12.8,1.3
58,14,05,646,,2,*Murirgul (Part),388,50.0,50.0,0.0,0.0,422,36.0,54.5,7.8,1.7
58,14,06,,,,Ward No-06 Total,1021,49.9,49.5,0.6,0.1,999,35.7,57.9,5.4,1.0
58,14,06,228,,2,*Chhota Lekha Dakshinbhag,394,56.3,42.6,0.8,0.3,360,36.1,55.3,7.8,0.8
58,14,06,495,,2,*Kataltali (Part),375,49.3,50.1,0.5,0.0,391,34.5,62.4,1.8,1.3
58,14,06,646,,2,*Murirgul (Part),252,40.5,59.1,0.4,0.0,248,37.1,54.4,7.7,0.8
58,14,07,,,,Ward No-07 Total,628,45.9,53.7,0.2,0.3,650,32.9,59.2,7.7,0.2
58,14,07,684,,2,*Pakhiala (Part),628,45.9,53.7,0.2,0.3,650,32.9,59.2,7.7,0.2
58,14,08,,,,Ward No-08 Total,1527,47.7,52.1,0.2,0.0,1585,32.7,58.2,8.5,0.6
58,14,08,107,,2,*Baraigram (Part),108,44.4,54.6,0.9,0.0,132,33.3,59.8,6.8,0.0
58,14,08,602,,2,*Mahuband (Part),835,49.3,50.4,0.2,0.0,816,31.5,57.6,9.8,1.1
58,14,08,603,,2,*Maij Para (Part),182,49.5,50.5,0.0,0.0,216,33.3,55.1,11.6,0.0
